Serial No.,Date,Time,Device Name,battery_percentage,filled_level,litres
16080,10/04/2024,20:43:10,Vinnaya  Block 2,100,100,83393.28
16081,10/04/2024,20:23:10,Vinnaya  Block 2,100,100,83393.28
16082,10/04/2024,20:03:10,Vinnaya  Block 2,100,100,83393.28
16083,10/04/2024,19:43:10,Vinnaya  Block 2,100,100,83393.28
16084,10/04/2024,19:23:10,Vinnaya  Block 2,100,100,83393.28
16085,10/04/2024,19:03:10,Vinnaya  Block 2,100,100,83393.28
16086,10/04/2024,18:43:10,Vinnaya  Block 2,100,100,83393.28
16087,10/04/2024,18:23:10,Vinnaya  Block 2,100,88.78,74039.71
16088,10/04/2024,18:03:10,Vinnaya  Block 2,100,96.49,80463.25
16089,10/04/2024,17:43:10,Vinnaya  Block 2,100,100,83393.28
16090,10/04/2024,17:23:10,Vinnaya  Block 2,100,100,83393.28
16091,10/04/2024,17:03:10,Vinnaya  Block 2,100,100,83393.28
16092,10/04/2024,16:43:11,Vinnaya  Block 2,100,100,83393.28
16093,10/04/2024,16:23:11,Vinnaya  Block 2,100,100,83393.28
16094,10/04/2024,16:03:11,Vinnaya  Block 2,100,92.16,76857.05
16095,10/04/2024,15:43:10,Vinnaya  Block 2,100,93.11,77645.91
16096,10/04/2024,15:23:11,Vinnaya  Block 2,100,94.19,78547.45
16097,10/04/2024,15:03:11,Vinnaya  Block 2,100,94.46,78772.84
16098,10/04/2024,14:43:11,Vinnaya  Block 2,100,95.81,79899.78
16099,10/04/2024,14:23:11,Vinnaya  Block 2,100,96.89,80801.33
16100,10/04/2024,14:03:11,Vinnaya  Block 2,100,97.57,81364.79
16101,10/04/2024,13:43:11,Vinnaya  Block 2,100,100,83393.28
16102,10/04/2024,13:23:11,Vinnaya  Block 2,100,88.65,73927.02
16103,10/04/2024,13:03:11,Vinnaya  Block 2,100,72.3,60291.09
16104,10/04/2024,12:43:11,Vinnaya  Block 2,100,66.62,55557.96
16105,10/04/2024,12:23:11,Vinnaya  Block 2,100,69.19,57699.13
16106,10/04/2024,12:03:11,Vinnaya  Block 2,100,70.68,58938.76
16107,10/04/2024,11:43:10,Vinnaya  Block 2,100,72.43,60403.78
16108,10/04/2024,11:23:11,Vinnaya  Block 2,100,75.14,62657.65
16109,10/04/2024,11:03:11,Vinnaya  Block 2,100,77.57,64686.14
16110,10/04/2024,10:43:11,Vinnaya  Block 2,100,78.78,65700.38
16111,10/04/2024,10:23:11,Vinnaya  Block 2,100,81.89,68292.33
16112,10/04/2024,10:03:11,Vinnaya  Block 2,100,85.81,71560.45
16113,10/04/2024,09:43:11,Vinnaya  Block 2,100,88.65,73927.02
16114,10/04/2024,09:23:11,Vinnaya  Block 2,100,90.14,75166.65
16115,10/04/2024,09:03:11,Vinnaya  Block 2,100,95.14,79336.31
16116,10/04/2024,08:43:11,Vinnaya  Block 2,100,98.92,82491.73
16117,10/04/2024,08:23:11,Vinnaya  Block 2,100,100,83393.28
16118,10/04/2024,08:03:11,Vinnaya  Block 2,100,100,83393.28
16119,10/04/2024,07:43:11,Vinnaya  Block 2,100,98.24,81928.26
16120,10/04/2024,07:23:11,Vinnaya  Block 2,100,100,83393.28
16121,10/04/2024,07:03:11,Vinnaya  Block 2,100,95.95,80012.47
16122,10/04/2024,06:43:11,Vinnaya  Block 2,100,99.86,83280.59
16123,10/04/2024,06:23:11,Vinnaya  Block 2,100,82.97,69193.88
16124,10/04/2024,06:03:11,Vinnaya  Block 2,100,80,66714.62
16125,10/04/2024,05:43:11,Vinnaya  Block 2,100,80.68,67278.09
16126,10/04/2024,05:23:11,Vinnaya  Block 2,100,76.76,64009.98
16127,10/04/2024,05:03:12,Vinnaya  Block 2,100,68.11,56797.59
16128,10/04/2024,04:43:12,Vinnaya  Block 2,100,68.38,57022.97
16129,10/04/2024,04:23:10,Vinnaya  Block 2,100,68.65,57248.36
16130,10/04/2024,04:03:12,Vinnaya  Block 2,100,68.78,57361.05
16131,10/04/2024,03:43:11,Vinnaya  Block 2,100,69.05,57586.44
16132,10/04/2024,03:23:12,Vinnaya  Block 2,100,69.19,57699.13
16133,10/04/2024,03:03:12,Vinnaya  Block 2,100,69.46,57924.52
16134,10/04/2024,02:43:12,Vinnaya  Block 2,100,69.59,58037.22
16135,10/04/2024,02:23:12,Vinnaya  Block 2,100,69.86,58262.6
16136,10/04/2024,02:03:12,Vinnaya  Block 2,100,70,58375.3
16137,10/04/2024,01:43:12,Vinnaya  Block 2,100,70.54,58826.07
16138,10/04/2024,01:23:12,Vinnaya  Block 2,100,70.95,59164.15
16139,10/04/2024,01:03:12,Vinnaya  Block 2,100,71.62,59727.62
16140,10/04/2024,00:43:12,Vinnaya  Block 2,100,72.43,60403.78
16141,10/04/2024,00:23:12,Vinnaya  Block 2,100,74.05,61756.1
16142,10/04/2024,00:03:12,Vinnaya  Block 2,100,75.41,62883.04
16143,09/04/2024,23:43:12,Vinnaya  Block 2,100,73.51,61305.33
16144,09/04/2024,23:23:12,Vinnaya  Block 2,100,74.32,61981.49
16145,09/04/2024,23:03:12,Vinnaya  Block 2,100,75.41,62883.04
16146,09/04/2024,22:43:12,Vinnaya  Block 2,100,76.49,63784.59
16147,09/04/2024,22:23:12,Vinnaya  Block 2,100,77.84,64911.53
16148,09/04/2024,22:03:12,Vinnaya  Block 2,100,79.32,66151.16
16149,09/04/2024,21:43:12,Vinnaya  Block 2,100,80.68,67278.09
16150,09/04/2024,21:23:12,Vinnaya  Block 2,100,81.62,68066.95
16151,09/04/2024,21:03:12,Vinnaya  Block 2,100,82.57,68855.8
16152,09/04/2024,20:43:12,Vinnaya  Block 2,100,83.65,69757.35
16153,09/04/2024,20:23:12,Vinnaya  Block 2,100,84.86,70771.59
16154,09/04/2024,20:03:13,Vinnaya  Block 2,100,86.62,72236.61
16155,09/04/2024,19:43:13,Vinnaya  Block 2,100,88.51,73814.32
16156,09/04/2024,19:23:13,Vinnaya  Block 2,100,90.95,75842.81
16157,09/04/2024,19:03:12,Vinnaya  Block 2,100,75.81,63221.12
16158,09/04/2024,18:43:12,Vinnaya  Block 2,100,69.19,57699.13
16159,09/04/2024,18:23:13,Vinnaya  Block 2,100,71.49,59614.93
16160,09/04/2024,18:03:13,Vinnaya  Block 2,100,73.11,60967.25
16161,09/04/2024,17:43:13,Vinnaya  Block 2,100,74.73,62319.57
16162,09/04/2024,17:23:13,Vinnaya  Block 2,100,75.95,63333.82
16163,09/04/2024,17:03:13,Vinnaya  Block 2,100,77.16,64348.06
16164,09/04/2024,16:43:13,Vinnaya  Block 2,100,76.35,63671.9
16165,09/04/2024,16:23:13,Vinnaya  Block 2,100,60.14,50148.66
16166,09/04/2024,16:03:13,Vinnaya  Block 2,100,57.03,47556.71
16167,09/04/2024,15:43:13,Vinnaya  Block 2,100,57.7,48120.18
16168,09/04/2024,15:23:13,Vinnaya  Block 2,100,58.24,48570.95
16169,09/04/2024,15:03:13,Vinnaya  Block 2,100,58.65,48909.03
16170,09/04/2024,14:43:13,Vinnaya  Block 2,100,59.05,49247.11
16171,09/04/2024,14:23:13,Vinnaya  Block 2,100,59.32,49472.5
16172,09/04/2024,14:03:13,Vinnaya  Block 2,100,53.65,44739.37
16173,09/04/2024,13:43:13,Vinnaya  Block 2,100,28.38,23665.66
16174,09/04/2024,13:23:13,Vinnaya  Block 2,100,25.81,21524.48
16175,09/04/2024,13:03:13,Vinnaya  Block 2,100,31.08,25919.53
16176,09/04/2024,12:43:13,Vinnaya  Block 2,100,35.81,29863.81
16177,09/04/2024,12:23:13,Vinnaya  Block 2,100,37.3,31103.44
16178,09/04/2024,12:03:13,Vinnaya  Block 2,100,39.05,32568.46
16179,09/04/2024,11:43:13,Vinnaya  Block 2,100,42.97,35836.57
16180,09/04/2024,11:23:13,Vinnaya  Block 2,100,46.08,38428.52
16181,09/04/2024,11:03:13,Vinnaya  Block 2,100,48.92,40795.09
16182,09/04/2024,10:43:14,Vinnaya  Block 2,100,49.59,41358.56
16183,09/04/2024,10:23:13,Vinnaya  Block 2,100,51.62,43048.96
16184,09/04/2024,10:03:13,Vinnaya  Block 2,100,54.32,45302.84
16185,09/04/2024,09:43:15,Vinnaya  Block 2,100,55.81,46542.47
16186,09/04/2024,09:23:15,Vinnaya  Block 2,100,57.3,47782.1
16187,09/04/2024,09:03:14,Vinnaya  Block 2,100,61.62,51388.29
16188,09/04/2024,08:43:13,Vinnaya  Block 2,100,66.49,55445.26
16189,09/04/2024,08:23:14,Vinnaya  Block 2,100,69.86,58262.6
16190,09/04/2024,08:03:14,Vinnaya  Block 2,100,77.97,65024.22
16191,09/04/2024,07:43:15,Vinnaya  Block 2,100,87.84,73250.85
16192,09/04/2024,07:23:15,Vinnaya  Block 2,100,94.05,78434.76
16193,09/04/2024,07:03:15,Vinnaya  Block 2,100,98.92,82491.73
16194,09/04/2024,06:43:15,Vinnaya  Block 2,100,100,83393.28
16195,09/04/2024,06:23:15,Vinnaya  Block 2,100,84.19,70208.13
16196,09/04/2024,06:03:15,Vinnaya  Block 2,100,67.03,55896.04
16197,09/04/2024,05:43:15,Vinnaya  Block 2,100,59.46,49585.19
16198,09/04/2024,05:23:15,Vinnaya  Block 2,100,59.59,49697.89
16199,09/04/2024,05:03:15,Vinnaya  Block 2,100,59.86,49923.27
16200,09/04/2024,04:43:15,Vinnaya  Block 2,100,60,50035.97
16201,09/04/2024,04:23:16,Vinnaya  Block 2,100,60.14,50148.66
16202,09/04/2024,04:03:16,Vinnaya  Block 2,100,60.27,50261.36
16203,09/04/2024,03:43:15,Vinnaya  Block 2,100,60.41,50374.05
16204,09/04/2024,03:23:16,Vinnaya  Block 2,100,60.68,50599.44
16205,09/04/2024,03:03:15,Vinnaya  Block 2,100,60.68,50599.44
16206,09/04/2024,02:43:15,Vinnaya  Block 2,100,60.95,50824.82
16207,09/04/2024,02:23:16,Vinnaya  Block 2,100,61.08,50937.52
16208,09/04/2024,02:03:16,Vinnaya  Block 2,100,61.62,51388.29
16209,09/04/2024,01:43:16,Vinnaya  Block 2,100,62.57,52177.15
16210,09/04/2024,01:23:16,Vinnaya  Block 2,100,62.97,52515.23
16211,09/04/2024,01:03:16,Vinnaya  Block 2,100,63.65,53078.7
16212,09/04/2024,00:43:16,Vinnaya  Block 2,100,64.46,53754.86
16213,09/04/2024,00:23:16,Vinnaya  Block 2,100,65.27,54431.02
16214,09/04/2024,00:03:15,Vinnaya  Block 2,100,66.62,55557.96
16215,08/04/2024,23:43:16,Vinnaya  Block 2,100,67.84,56572.2
16216,08/04/2024,23:23:16,Vinnaya  Block 2,100,69.32,57811.83
16217,08/04/2024,23:03:16,Vinnaya  Block 2,100,71.49,59614.93
16218,08/04/2024,22:43:16,Vinnaya  Block 2,100,73.65,61418.02
16219,08/04/2024,22:23:16,Vinnaya  Block 2,100,75.14,62657.65
16220,08/04/2024,22:03:16,Vinnaya  Block 2,100,76.89,64122.67
16221,08/04/2024,21:43:16,Vinnaya  Block 2,100,79.05,65925.77
16222,08/04/2024,21:23:15,Vinnaya  Block 2,100,81.62,68066.95
16223,08/04/2024,21:03:15,Vinnaya  Block 2,100,83.24,69419.27
16224,08/04/2024,20:43:16,Vinnaya  Block 2,100,84.86,70771.59
16225,08/04/2024,20:23:15,Vinnaya  Block 2,100,87.57,73025.47
16226,08/04/2024,20:03:16,Vinnaya  Block 2,100,89.46,74603.18
16227,08/04/2024,19:43:16,Vinnaya  Block 2,100,90.95,75842.81
16228,08/04/2024,19:23:16,Vinnaya  Block 2,100,92.7,77307.82
16229,08/04/2024,19:03:15,Vinnaya  Block 2,100,95.27,79449
16230,08/04/2024,18:43:15,Vinnaya  Block 2,100,97.7,81477.49
16231,08/04/2024,18:23:16,Vinnaya  Block 2,100,98.92,82491.73
16232,08/04/2024,18:03:16,Vinnaya  Block 2,100,100,83393.28
16233,08/04/2024,17:43:16,Vinnaya  Block 2,100,100,83393.28
16234,08/04/2024,17:23:16,Vinnaya  Block 2,100,100,83393.28
16235,08/04/2024,17:03:16,Vinnaya  Block 2,100,100,83393.28
16236,08/04/2024,16:43:16,Vinnaya  Block 2,100,96.35,80350.55
16237,08/04/2024,16:23:16,Vinnaya  Block 2,100,85,70884.29
16238,08/04/2024,16:03:16,Vinnaya  Block 2,100,86.35,72011.22
16239,08/04/2024,15:43:16,Vinnaya  Block 2,100,88.24,73588.93
16240,08/04/2024,15:23:16,Vinnaya  Block 2,100,89.32,74490.48
16241,08/04/2024,15:03:16,Vinnaya  Block 2,100,90,75053.95
16242,08/04/2024,14:43:15,Vinnaya  Block 2,100,90.95,75842.81
16243,08/04/2024,14:23:16,Vinnaya  Block 2,100,91.89,76631.66
16244,08/04/2024,14:03:16,Vinnaya  Block 2,100,92.3,76969.74
16245,08/04/2024,13:43:16,Vinnaya  Block 2,100,92.84,77420.52
16246,08/04/2024,13:23:16,Vinnaya  Block 2,100,93.51,77983.99
16247,08/04/2024,13:03:16,Vinnaya  Block 2,100,95.27,79449
16248,08/04/2024,12:43:16,Vinnaya  Block 2,100,91.89,76631.66
16249,08/04/2024,12:23:16,Vinnaya  Block 2,100,88.65,73927.02
16250,08/04/2024,12:03:16,Vinnaya  Block 2,100,89.46,74603.18
16251,08/04/2024,11:43:16,Vinnaya  Block 2,100,91.76,76518.97
16252,08/04/2024,11:23:16,Vinnaya  Block 2,100,95.81,79899.78
16253,08/04/2024,11:03:16,Vinnaya  Block 2,100,98.65,82266.34
16254,08/04/2024,10:43:16,Vinnaya  Block 2,100,99.73,83167.89
16255,08/04/2024,10:23:16,Vinnaya  Block 2,100,100,83393.28
16256,08/04/2024,10:03:16,Vinnaya  Block 2,100,100,83393.28
16257,08/04/2024,09:43:16,Vinnaya  Block 2,100,100,83393.28
16258,08/04/2024,09:23:16,Vinnaya  Block 2,100,100,83393.28
16259,08/04/2024,09:03:16,Vinnaya  Block 2,100,100,83393.28
16260,08/04/2024,08:43:16,Vinnaya  Block 2,100,96.08,80125.16
16261,08/04/2024,08:23:16,Vinnaya  Block 2,100,100,83393.28
16262,08/04/2024,07:43:16,Vinnaya  Block 2,100,100,83393.28
16263,08/04/2024,07:23:16,Vinnaya  Block 2,100,100,83393.28
16264,08/04/2024,07:03:16,Vinnaya  Block 2,100,100,83393.28
16265,08/04/2024,06:43:16,Vinnaya  Block 2,100,100,83393.28
16266,08/04/2024,06:23:16,Vinnaya  Block 2,100,100,83393.28
16267,08/04/2024,06:03:16,Vinnaya  Block 2,100,91.08,75955.5
16268,08/04/2024,05:43:16,Vinnaya  Block 2,100,95.41,79561.7
16269,08/04/2024,05:23:16,Vinnaya  Block 2,100,92.7,77307.82
16270,08/04/2024,05:03:16,Vinnaya  Block 2,100,95.68,79787.08
16271,08/04/2024,04:43:16,Vinnaya  Block 2,100,100,83393.28
16272,08/04/2024,04:23:16,Vinnaya  Block 2,100,78.24,65249.61
16273,08/04/2024,04:03:16,Vinnaya  Block 2,100,97.16,81026.71
16274,08/04/2024,03:43:16,Vinnaya  Block 2,100,100,83393.28
16275,08/04/2024,03:23:17,Vinnaya  Block 2,100,97.57,81364.79
16276,08/04/2024,03:03:17,Vinnaya  Block 2,100,100,83393.28
16277,08/04/2024,02:43:16,Vinnaya  Block 2,100,98.78,82379.04
16278,08/04/2024,02:23:17,Vinnaya  Block 2,100,100,83393.28
16279,08/04/2024,02:03:17,Vinnaya  Block 2,100,100,83393.28
16280,08/04/2024,01:43:17,Vinnaya  Block 2,100,100,83393.28
16281,08/04/2024,01:23:17,Vinnaya  Block 2,100,100,83393.28
16282,08/04/2024,01:03:17,Vinnaya  Block 2,100,100,83393.28
16283,08/04/2024,00:43:17,Vinnaya  Block 2,100,100,83393.28
16284,08/04/2024,00:23:17,Vinnaya  Block 2,100,100,83393.28
16285,08/04/2024,00:03:17,Vinnaya  Block 2,100,100,83393.28
16286,07/04/2024,23:43:17,Vinnaya  Block 2,100,100,83393.28
16287,07/04/2024,23:23:17,Vinnaya  Block 2,100,100,83393.28
16288,07/04/2024,23:03:17,Vinnaya  Block 2,100,100,83393.28
16289,07/04/2024,22:43:17,Vinnaya  Block 2,100,100,83393.28
16290,07/04/2024,22:23:17,Vinnaya  Block 2,100,100,83393.28
16291,07/04/2024,22:03:17,Vinnaya  Block 2,100,100,83393.28
16292,07/04/2024,21:43:17,Vinnaya  Block 2,100,100,83393.28
16293,07/04/2024,21:23:17,Vinnaya  Block 2,100,100,83393.28
16294,07/04/2024,21:03:17,Vinnaya  Block 2,100,100,83393.28
16295,07/04/2024,20:43:17,Vinnaya  Block 2,100,100,83393.28
16296,07/04/2024,20:23:17,Vinnaya  Block 2,100,100,83393.28
16297,07/04/2024,20:03:17,Vinnaya  Block 2,100,87.97,73363.55
16298,07/04/2024,19:43:17,Vinnaya  Block 2,100,92.97,77533.21
16299,07/04/2024,19:23:18,Vinnaya  Block 2,100,100,83393.28
16300,07/04/2024,19:03:18,Vinnaya  Block 2,100,100,83393.28
16301,07/04/2024,18:43:18,Vinnaya  Block 2,100,100,83393.28
16302,07/04/2024,18:23:18,Vinnaya  Block 2,100,100,83393.28
16303,07/04/2024,18:03:18,Vinnaya  Block 2,100,100,83393.28
16304,07/04/2024,17:43:18,Vinnaya  Block 2,100,100,83393.28
16305,07/04/2024,17:23:18,Vinnaya  Block 2,100,100,83393.28
16306,07/04/2024,17:03:18,Vinnaya  Block 2,100,100,83393.28
16307,07/04/2024,16:43:18,Vinnaya  Block 2,100,100,83393.28
16308,07/04/2024,16:23:18,Vinnaya  Block 2,100,100,83393.28
16309,07/04/2024,16:03:18,Vinnaya  Block 2,100,100,83393.28
16310,07/04/2024,15:43:18,Vinnaya  Block 2,100,100,83393.28
16311,07/04/2024,15:23:18,Vinnaya  Block 2,100,100,83393.28
16312,07/04/2024,15:03:18,Vinnaya  Block 2,100,100,83393.28
16313,07/04/2024,14:43:18,Vinnaya  Block 2,100,100,83393.28
16314,07/04/2024,14:23:18,Vinnaya  Block 2,100,100,83393.28
16315,07/04/2024,14:03:18,Vinnaya  Block 2,100,100,83393.28
16316,07/04/2024,13:43:18,Vinnaya  Block 2,100,100,83393.28
16317,07/04/2024,13:23:18,Vinnaya  Block 2,100,100,83393.28
16318,07/04/2024,13:03:18,Vinnaya  Block 2,100,100,83393.28
16319,07/04/2024,12:43:18,Vinnaya  Block 2,100,100,83393.28
16320,07/04/2024,12:23:18,Vinnaya  Block 2,100,94.19,78547.45
16321,07/04/2024,12:03:18,Vinnaya  Block 2,100,100,83393.28
16322,07/04/2024,11:43:18,Vinnaya  Block 2,100,100,83393.28
16323,07/04/2024,11:23:18,Vinnaya  Block 2,100,100,83393.28
16324,07/04/2024,11:03:18,Vinnaya  Block 2,100,100,83393.28
16325,07/04/2024,10:43:18,Vinnaya  Block 2,100,100,83393.28
16326,07/04/2024,10:23:18,Vinnaya  Block 2,100,100,83393.28
16327,07/04/2024,10:03:18,Vinnaya  Block 2,100,100,83393.28
16328,07/04/2024,09:43:18,Vinnaya  Block 2,100,100,83393.28
16329,07/04/2024,09:23:18,Vinnaya  Block 2,100,92.3,76969.74
16330,07/04/2024,09:03:18,Vinnaya  Block 2,100,95.81,79899.78
16331,07/04/2024,08:43:18,Vinnaya  Block 2,100,100,83393.28
16332,07/04/2024,08:23:18,Vinnaya  Block 2,100,100,83393.28
16333,07/04/2024,08:03:18,Vinnaya  Block 2,100,100,83393.28
16334,07/04/2024,07:43:18,Vinnaya  Block 2,100,100,83393.28
16335,07/04/2024,07:23:18,Vinnaya  Block 2,100,100,83393.28
16336,07/04/2024,07:03:18,Vinnaya  Block 2,100,100,83393.28
16337,07/04/2024,06:43:18,Vinnaya  Block 2,100,100,83393.28
16338,07/04/2024,06:23:19,Vinnaya  Block 2,100,100,83393.28
16339,07/04/2024,06:03:19,Vinnaya  Block 2,100,100,83393.28
16340,07/04/2024,05:43:19,Vinnaya  Block 2,100,98.24,81928.26
16341,07/04/2024,05:23:19,Vinnaya  Block 2,100,98.51,82153.65
16342,07/04/2024,05:03:19,Vinnaya  Block 2,100,98.65,82266.34
16343,07/04/2024,04:43:18,Vinnaya  Block 2,100,98.78,82379.04
16344,07/04/2024,04:23:18,Vinnaya  Block 2,100,98.92,82491.73
16345,07/04/2024,04:03:19,Vinnaya  Block 2,100,99.05,82604.42
16346,07/04/2024,03:43:19,Vinnaya  Block 2,100,99.19,82717.12
16347,07/04/2024,03:23:19,Vinnaya  Block 2,100,99.46,82942.51
16348,07/04/2024,03:03:19,Vinnaya  Block 2,100,99.59,83055.2
16349,07/04/2024,02:43:19,Vinnaya  Block 2,100,99.73,83167.89
16350,07/04/2024,02:23:19,Vinnaya  Block 2,100,99.86,83280.59
16351,07/04/2024,02:03:19,Vinnaya  Block 2,100,100,83393.28
16352,07/04/2024,01:43:19,Vinnaya  Block 2,100,100,83393.28
16353,07/04/2024,01:23:19,Vinnaya  Block 2,100,100,83393.28
16354,07/04/2024,01:03:19,Vinnaya  Block 2,100,100,83393.28
16355,07/04/2024,00:43:19,Vinnaya  Block 2,100,100,83393.28
16356,07/04/2024,00:23:19,Vinnaya  Block 2,100,100,83393.28
16357,07/04/2024,00:03:19,Vinnaya  Block 2,100,85,70884.29
16358,06/04/2024,23:43:19,Vinnaya  Block 2,100,85,70884.29
16359,06/04/2024,23:23:19,Vinnaya  Block 2,100,87.03,72574.69
16360,06/04/2024,23:03:19,Vinnaya  Block 2,100,89.86,74941.26
16361,06/04/2024,22:43:20,Vinnaya  Block 2,100,91.49,76293.58
16362,06/04/2024,22:23:18,Vinnaya  Block 2,100,93.51,77983.99
16363,06/04/2024,22:03:20,Vinnaya  Block 2,100,98.11,81815.57
16364,06/04/2024,21:43:20,Vinnaya  Block 2,100,100,83393.28
16365,06/04/2024,21:23:20,Vinnaya  Block 2,100,100,83393.28
16366,06/04/2024,21:03:20,Vinnaya  Block 2,100,89.32,74490.48
16367,06/04/2024,20:43:20,Vinnaya  Block 2,100,100,83393.28
16368,06/04/2024,20:23:20,Vinnaya  Block 2,100,100,83393.28
16369,06/04/2024,20:03:20,Vinnaya  Block 2,100,95.41,79561.7
16370,06/04/2024,19:43:20,Vinnaya  Block 2,100,100,83393.28
16371,06/04/2024,19:23:20,Vinnaya  Block 2,100,100,83393.28
16372,06/04/2024,19:03:20,Vinnaya  Block 2,100,99.19,82717.12
16373,06/04/2024,18:43:20,Vinnaya  Block 2,100,100,83393.28
16374,06/04/2024,18:23:20,Vinnaya  Block 2,100,100,83393.28
16375,06/04/2024,18:03:20,Vinnaya  Block 2,100,100,83393.28
16376,06/04/2024,17:43:20,Vinnaya  Block 2,100,100,83393.28
16377,06/04/2024,17:23:20,Vinnaya  Block 2,100,100,83393.28
16378,06/04/2024,17:03:20,Vinnaya  Block 2,100,100,83393.28
16379,06/04/2024,16:43:20,Vinnaya  Block 2,100,100,83393.28
16380,06/04/2024,16:23:20,Vinnaya  Block 2,100,100,83393.28
16381,06/04/2024,16:03:19,Vinnaya  Block 2,100,100,83393.28
16382,06/04/2024,15:43:20,Vinnaya  Block 2,100,86.62,72236.61
16383,06/04/2024,15:23:20,Vinnaya  Block 2,100,85.54,71335.06
16384,06/04/2024,15:03:20,Vinnaya  Block 2,100,86.35,72011.22
16385,06/04/2024,14:43:20,Vinnaya  Block 2,100,87.97,73363.55
16386,06/04/2024,14:23:20,Vinnaya  Block 2,100,89.19,74377.79
16387,06/04/2024,14:03:20,Vinnaya  Block 2,100,89.86,74941.26
16388,06/04/2024,13:43:20,Vinnaya  Block 2,100,91.22,76068.19
16389,06/04/2024,13:23:20,Vinnaya  Block 2,100,92.97,77533.21
16390,06/04/2024,13:03:20,Vinnaya  Block 2,100,81.76,68179.64
16391,06/04/2024,12:43:20,Vinnaya  Block 2,100,84.73,70658.9
16392,06/04/2024,12:23:20,Vinnaya  Block 2,100,89.46,74603.18
16393,06/04/2024,12:03:20,Vinnaya  Block 2,100,90.68,75617.42
16394,06/04/2024,11:43:20,Vinnaya  Block 2,100,92.3,76969.74
16395,06/04/2024,11:23:20,Vinnaya  Block 2,100,95.95,80012.47
16396,06/04/2024,11:03:20,Vinnaya  Block 2,100,100,83393.28
16397,06/04/2024,10:43:20,Vinnaya  Block 2,100,100,83393.28
16398,06/04/2024,10:23:20,Vinnaya  Block 2,100,100,83393.28
16399,06/04/2024,10:03:20,Vinnaya  Block 2,100,100,83393.28
16400,06/04/2024,09:43:20,Vinnaya  Block 2,100,100,83393.28
16401,06/04/2024,09:23:20,Vinnaya  Block 2,100,100,83393.28
16402,06/04/2024,09:03:20,Vinnaya  Block 2,100,69.73,58149.91
16403,06/04/2024,08:43:20,Vinnaya  Block 2,100,100,83393.28
16404,06/04/2024,08:23:20,Vinnaya  Block 2,100,100,83393.28
16405,06/04/2024,08:03:20,Vinnaya  Block 2,100,100,83393.28
16406,06/04/2024,07:43:21,Vinnaya  Block 2,100,100,83393.28
16407,06/04/2024,07:23:21,Vinnaya  Block 2,100,100,83393.28
16408,06/04/2024,07:03:21,Vinnaya  Block 2,100,100,83393.28
16409,06/04/2024,06:43:21,Vinnaya  Block 2,100,100,83393.28
16410,06/04/2024,06:23:21,Vinnaya  Block 2,100,100,83393.28
16411,06/04/2024,06:03:20,Vinnaya  Block 2,100,98.38,82040.96
16412,06/04/2024,05:43:21,Vinnaya  Block 2,100,98.65,82266.34
16413,06/04/2024,05:23:21,Vinnaya  Block 2,100,98.92,82491.73
16414,06/04/2024,05:03:21,Vinnaya  Block 2,100,99.05,82604.42
16415,06/04/2024,04:43:21,Vinnaya  Block 2,100,99.19,82717.12
16416,06/04/2024,04:23:21,Vinnaya  Block 2,100,99.46,82942.51
16417,06/04/2024,04:03:20,Vinnaya  Block 2,100,99.59,83055.2
16418,06/04/2024,03:43:21,Vinnaya  Block 2,100,99.86,83280.59
16419,06/04/2024,03:23:21,Vinnaya  Block 2,100,100,83393.28
16420,06/04/2024,03:03:21,Vinnaya  Block 2,100,100,83393.28
16421,06/04/2024,02:43:21,Vinnaya  Block 2,100,100,83393.28
16422,06/04/2024,02:23:21,Vinnaya  Block 2,100,100,83393.28
16423,06/04/2024,02:03:21,Vinnaya  Block 2,100,100,83393.28
16424,06/04/2024,01:43:21,Vinnaya  Block 2,100,100,83393.28
16425,06/04/2024,01:23:21,Vinnaya  Block 2,100,100,83393.28
16426,06/04/2024,01:03:21,Vinnaya  Block 2,100,98.78,82379.04
16427,06/04/2024,00:43:21,Vinnaya  Block 2,100,81.62,68066.95
16428,06/04/2024,00:23:21,Vinnaya  Block 2,100,78.51,65474.99
16429,06/04/2024,00:03:21,Vinnaya  Block 2,100,79.19,66038.46
16430,05/04/2024,23:43:22,Vinnaya  Block 2,100,80.14,66827.32
16431,05/04/2024,23:23:22,Vinnaya  Block 2,100,81.35,67841.56
16432,05/04/2024,23:03:21,Vinnaya  Block 2,100,82.3,68630.42
16433,05/04/2024,22:43:22,Vinnaya  Block 2,100,84.19,70208.13
16434,05/04/2024,22:23:21,Vinnaya  Block 2,100,86.76,72349.31
16435,05/04/2024,22:03:22,Vinnaya  Block 2,100,89.19,74377.79
16436,05/04/2024,21:43:22,Vinnaya  Block 2,100,92.16,76857.05
16437,05/04/2024,21:23:21,Vinnaya  Block 2,100,94.59,78885.54
16438,05/04/2024,21:03:22,Vinnaya  Block 2,100,95.41,79561.7
16439,05/04/2024,20:43:22,Vinnaya  Block 2,100,95.95,80012.47
16440,05/04/2024,20:23:22,Vinnaya  Block 2,100,96.62,80575.94
16441,05/04/2024,20:03:22,Vinnaya  Block 2,100,97.84,81590.18
16442,05/04/2024,19:43:22,Vinnaya  Block 2,100,98.78,82379.04
16443,05/04/2024,19:23:22,Vinnaya  Block 2,100,100,83393.28
16444,05/04/2024,19:03:22,Vinnaya  Block 2,100,100,83393.28
