Serial No.,Date,Time,Device Name,battery_percentage,filled_level,litres
17930,15/03/2024,23:21:17,Kaveri ugt level,95,39.72,190763.07
17931,15/03/2024,23:01:19,Kaveri ugt level,96,39.15,188057.21
17932,15/03/2024,22:41:18,Kaveri ugt level,98,38.73,186027.82
17933,15/03/2024,22:21:18,Kaveri ugt level,97,37.92,182138.14
17934,15/03/2024,22:01:18,Kaveri ugt level,98,37.04,177910.24
17935,15/03/2024,21:41:18,Kaveri ugt level,98,36.27,174189.68
17936,15/03/2024,21:21:18,Kaveri ugt level,97,35.35,169792.66
17937,15/03/2024,21:01:18,Kaveri ugt level,98,34.26,164550.06
17938,15/03/2024,20:41:18,Kaveri ugt level,98,33.17,159307.46
17939,15/03/2024,20:21:18,Kaveri ugt level,100,32.39,155586.9
17940,15/03/2024,20:01:18,Kaveri ugt level,97,33.35,160153.04
17941,15/03/2024,19:41:18,Kaveri ugt level,95,33.8,162351.55
17942,15/03/2024,19:21:19,Kaveri ugt level,98,31.23,150006.07
17943,15/03/2024,19:01:18,Kaveri ugt level,98,31.73,152373.69
17944,15/03/2024,18:41:18,Kaveri ugt level,96,30.67,147300.21
17945,15/03/2024,18:21:19,Kaveri ugt level,98,29.65,142395.84
17946,15/03/2024,18:01:19,Kaveri ugt level,99,28.59,137322.35
17947,15/03/2024,17:41:19,Kaveri ugt level,100,27.92,134109.14
17948,15/03/2024,17:21:19,Kaveri ugt level,96,26.83,128866.54
17949,15/03/2024,17:01:19,Kaveri ugt level,99,26.02,124976.87
17950,15/03/2024,16:41:18,Kaveri ugt level,100,29.33,140873.79
17951,15/03/2024,16:21:18,Kaveri ugt level,98,32.39,155586.9
17952,15/03/2024,16:01:19,Kaveri ugt level,98,32.32,155248.67
17953,15/03/2024,15:41:19,Kaveri ugt level,98,35.25,169285.31
17954,15/03/2024,15:21:19,Kaveri ugt level,100,38.2,183491.07
17955,15/03/2024,15:01:19,Kaveri ugt level,99,41.2,197865.95
17956,15/03/2024,14:41:19,Kaveri ugt level,100,39.37,189071.91
17957,15/03/2024,14:21:19,Kaveri ugt level,100,37.78,181461.68
17958,15/03/2024,14:01:19,Kaveri ugt level,100,36.97,177572.01
17959,15/03/2024,13:41:19,Kaveri ugt level,100,37.04,177910.24
17960,15/03/2024,13:21:19,Kaveri ugt level,100,35.25,169285.31
17961,15/03/2024,13:01:19,Kaveri ugt level,100,30.7,147469.32
17962,15/03/2024,12:41:19,Kaveri ugt level,100,26.58,127682.73
17963,15/03/2024,12:21:20,Kaveri ugt level,100,27.89,133940.03
17964,15/03/2024,12:01:19,Kaveri ugt level,100,31.69,152204.58
17965,15/03/2024,11:41:19,Kaveri ugt level,100,35.49,170469.13
17966,15/03/2024,11:21:19,Kaveri ugt level,100,34.08,163704.48
17967,15/03/2024,11:01:20,Kaveri ugt level,100,32.68,156939.83
17968,15/03/2024,10:41:20,Kaveri ugt level,100,32.32,155248.67
17969,15/03/2024,10:21:20,Kaveri ugt level,100,31.87,153050.16
17970,15/03/2024,10:01:20,Kaveri ugt level,100,34.01,163366.25
17971,15/03/2024,09:41:20,Kaveri ugt level,100,32.82,157616.3
17972,15/03/2024,09:21:20,Kaveri ugt level,98,33.91,162858.9
17973,15/03/2024,09:01:20,Kaveri ugt level,100,37.61,180616.1
17974,15/03/2024,08:41:20,Kaveri ugt level,100,41.34,198542.42
17975,15/03/2024,08:21:20,Kaveri ugt level,97,45.14,216806.96
17976,15/03/2024,08:01:20,Kaveri ugt level,96,47.32,227292.17
17977,15/03/2024,07:41:20,Kaveri ugt level,96,46.9,225262.77
17978,15/03/2024,07:21:20,Kaveri ugt level,96,46.02,221034.87
17979,15/03/2024,07:01:20,Kaveri ugt level,94,45.46,218329.01
17980,15/03/2024,06:41:20,Kaveri ugt level,93,46.44,223064.26
17981,15/03/2024,06:21:29,Kaveri ugt level,98,49.44,237439.14
17982,15/03/2024,06:01:20,Kaveri ugt level,95,52.78,253505.18
17983,15/03/2024,05:41:20,Kaveri ugt level,92,59.08,283776.98
17984,15/03/2024,05:21:20,Kaveri ugt level,92,64.79,311173.8
17985,15/03/2024,05:01:29,Kaveri ugt level,95,67.18,322673.7
17986,15/03/2024,04:41:21,Kaveri ugt level,95,69.01,331467.75
17987,15/03/2024,04:21:21,Kaveri ugt level,92,68.91,330960.4
17988,15/03/2024,04:01:20,Kaveri ugt level,96,68.87,330791.28
17989,15/03/2024,03:41:21,Kaveri ugt level,94,68.87,330791.28
17990,15/03/2024,03:21:22,Kaveri ugt level,95,68.94,331129.51
17991,15/03/2024,03:01:21,Kaveri ugt level,96,68.73,330114.82
17992,15/03/2024,02:41:29,Kaveri ugt level,93,65.6,315063.48
17993,15/03/2024,02:21:21,Kaveri ugt level,93,62.57,300519.48
17994,15/03/2024,02:01:21,Kaveri ugt level,93,60.56,290879.86
17995,15/03/2024,01:41:22,Kaveri ugt level,98,59.19,284284.33
17996,15/03/2024,01:21:22,Kaveri ugt level,98,57.71,277181.45
17997,15/03/2024,01:01:21,Kaveri ugt level,98,55.95,268725.64
17998,15/03/2024,00:41:22,Kaveri ugt level,98,53.77,258240.43
17999,15/03/2024,00:21:30,Kaveri ugt level,100,51.41,246909.65
18000,15/03/2024,00:01:22,Kaveri ugt level,96,49.33,236931.79
18001,14/03/2024,23:41:22,Kaveri ugt level,96,48.7,233887.7
18002,14/03/2024,23:21:22,Kaveri ugt level,97,48.49,232873
18003,14/03/2024,23:01:22,Kaveri ugt level,97,48.27,231858.31
18004,14/03/2024,22:41:23,Kaveri ugt level,97,47.68,228983.33
18005,14/03/2024,22:21:23,Kaveri ugt level,95,46.83,224924.54
18006,14/03/2024,22:01:23,Kaveri ugt level,97,46.13,221542.22
18007,14/03/2024,21:41:23,Kaveri ugt level,98,45.32,217652.55
18008,14/03/2024,21:21:22,Kaveri ugt level,98,44.68,214608.45
18009,14/03/2024,21:01:22,Kaveri ugt level,100,43.98,211226.13
18010,14/03/2024,20:41:34,Kaveri ugt level,100,43.17,207336.46
18011,14/03/2024,20:21:23,Kaveri ugt level,100,42.82,205645.3
18012,14/03/2024,20:01:22,Kaveri ugt level,97,45.11,216637.85
18013,14/03/2024,19:41:24,Kaveri ugt level,99,47.22,226784.82
18014,14/03/2024,19:21:34,Kaveri ugt level,98,49.15,236086.21
18015,14/03/2024,19:01:22,Kaveri ugt level,100,50.32,241667.05
18016,14/03/2024,18:41:23,Kaveri ugt level,99,49.37,237100.91
18017,14/03/2024,18:21:23,Kaveri ugt level,100,48.49,232873
18018,14/03/2024,18:01:23,Kaveri ugt level,100,47.64,228814.21
18019,14/03/2024,17:41:23,Kaveri ugt level,97,43.45,208689.39
18020,14/03/2024,17:21:23,Kaveri ugt level,100,42.11,202262.97
18021,14/03/2024,17:01:32,Kaveri ugt level,100,38.42,184505.77
18022,14/03/2024,16:41:23,Kaveri ugt level,99,38.87,186704.28
18023,14/03/2024,16:21:23,Kaveri ugt level,98,43.24,207674.69
18024,14/03/2024,16:01:22,Kaveri ugt level,100,48.24,231689.19
18025,14/03/2024,15:41:24,Kaveri ugt level,99,51.09,245387.6
18026,14/03/2024,15:21:24,Kaveri ugt level,100,53.2,255534.57
18027,14/03/2024,15:01:23,Kaveri ugt level,100,55.46,266358.01
18028,14/03/2024,14:41:23,Kaveri ugt level,100,56.58,271769.73
18029,14/03/2024,14:21:23,Kaveri ugt level,100,56.62,271938.85
18030,14/03/2024,14:01:24,Kaveri ugt level,100,53.42,256549.27
18031,14/03/2024,13:41:24,Kaveri ugt level,100,51.23,246064.07
18032,14/03/2024,13:21:24,Kaveri ugt level,100,51.13,245556.72
18033,14/03/2024,13:01:24,Kaveri ugt level,100,48.94,235071.51
18034,14/03/2024,12:41:24,Kaveri ugt level,100,47.22,226784.82
18035,14/03/2024,12:21:24,Kaveri ugt level,100,44.96,215961.38
18036,14/03/2024,12:01:24,Kaveri ugt level,100,45.35,217821.66
18037,14/03/2024,11:41:24,Kaveri ugt level,100,49.54,237946.49
18038,14/03/2024,11:21:23,Kaveri ugt level,100,54.4,261284.52
18039,14/03/2024,11:01:24,Kaveri ugt level,100,54.75,262975.69
18040,14/03/2024,10:41:24,Kaveri ugt level,100,53.27,255872.81
18041,14/03/2024,10:21:23,Kaveri ugt level,100,53.63,257563.97
18042,14/03/2024,10:01:24,Kaveri ugt level,100,55.85,268218.29
18043,14/03/2024,09:41:24,Kaveri ugt level,100,58.03,278703.49
18044,14/03/2024,09:21:24,Kaveri ugt level,100,58.49,280902
18045,14/03/2024,09:01:25,Kaveri ugt level,99,54.65,262468.34
18046,14/03/2024,08:41:24,Kaveri ugt level,100,53.91,258916.9
18047,14/03/2024,08:21:24,Kaveri ugt level,100,53.94,259086.01
18048,14/03/2024,08:01:24,Kaveri ugt level,97,53.94,259086.01
18049,14/03/2024,07:41:24,Kaveri ugt level,94,53.94,259086.01
18050,14/03/2024,07:21:24,Kaveri ugt level,94,53.94,259086.01
18051,14/03/2024,07:01:24,Kaveri ugt level,94,53.94,259086.01
18052,14/03/2024,06:41:24,Kaveri ugt level,95,53.94,259086.01
18053,14/03/2024,06:21:25,Kaveri ugt level,96,55.14,264835.96
18054,14/03/2024,06:01:25,Kaveri ugt level,96,59.01,283438.75
18055,14/03/2024,05:41:25,Kaveri ugt level,93,65.11,312695.85
18056,14/03/2024,05:21:25,Kaveri ugt level,93,71.69,344320.58
18057,14/03/2024,05:01:25,Kaveri ugt level,96,74.47,357680.76
18058,14/03/2024,04:41:25,Kaveri ugt level,95,75.81,364107.17
18059,14/03/2024,04:21:25,Kaveri ugt level,96,75.04,360386.62
18060,14/03/2024,04:01:25,Kaveri ugt level,99,74.3,356835.18
18061,14/03/2024,03:41:25,Kaveri ugt level,96,73.59,353452.85
18062,14/03/2024,03:21:25,Kaveri ugt level,93,72.82,349732.3
18063,14/03/2024,03:01:26,Kaveri ugt level,97,72.01,345842.62
18064,14/03/2024,02:41:25,Kaveri ugt level,99,69.79,335188.3
18065,14/03/2024,02:21:26,Kaveri ugt level,99,67.15,322504.59
18066,14/03/2024,02:01:26,Kaveri ugt level,97,64.58,310159.11
18067,14/03/2024,01:41:26,Kaveri ugt level,97,61.83,296968.04
18068,14/03/2024,01:21:25,Kaveri ugt level,97,59.4,285299.02
18069,14/03/2024,01:01:26,Kaveri ugt level,93,56.69,272277.08
18070,14/03/2024,00:41:26,Kaveri ugt level,97,54.05,259593.36
18071,14/03/2024,00:21:26,Kaveri ugt level,93,51.41,246909.65
18072,14/03/2024,00:01:26,Kaveri ugt level,97,48.87,234733.28
18073,13/03/2024,23:41:26,Kaveri ugt level,98,48.24,231689.19
18074,13/03/2024,23:21:26,Kaveri ugt level,97,47.43,227799.52
18075,13/03/2024,23:01:26,Kaveri ugt level,98,46.69,224248.08
18076,13/03/2024,22:41:26,Kaveri ugt level,97,46.06,221203.99
18077,13/03/2024,22:21:27,Kaveri ugt level,100,45.28,217483.43
18078,13/03/2024,22:01:27,Kaveri ugt level,97,44.44,213424.64
18079,13/03/2024,21:41:27,Kaveri ugt level,98,43.52,209027.62
18080,13/03/2024,21:21:27,Kaveri ugt level,98,44.01,211395.25
18081,13/03/2024,21:01:26,Kaveri ugt level,98,46.51,223402.5
18082,13/03/2024,20:41:26,Kaveri ugt level,98,45.63,219174.59
18083,13/03/2024,20:21:26,Kaveri ugt level,100,44.75,214946.69
18084,13/03/2024,20:01:27,Kaveri ugt level,98,49.54,237946.49
18085,13/03/2024,19:41:27,Kaveri ugt level,98,54.86,263483.04
18086,13/03/2024,19:21:27,Kaveri ugt level,100,58.45,280732.89
18087,13/03/2024,19:01:28,Kaveri ugt level,98,59.19,284284.33
18088,13/03/2024,18:41:27,Kaveri ugt level,100,58.2,279549.07
18089,13/03/2024,18:21:28,Kaveri ugt level,100,57.39,275659.4
18090,13/03/2024,18:01:27,Kaveri ugt level,96,56.44,271093.26
18091,13/03/2024,17:41:28,Kaveri ugt level,97,53.56,257225.74
18092,13/03/2024,17:21:27,Kaveri ugt level,96,49.54,237946.49
18093,13/03/2024,17:01:27,Kaveri ugt level,97,47.75,229321.56
18094,13/03/2024,16:41:26,Kaveri ugt level,100,43.45,208689.39
18095,13/03/2024,16:21:26,Kaveri ugt level,100,41.83,200910.04
18096,13/03/2024,16:01:27,Kaveri ugt level,97,37.08,178079.36
18097,13/03/2024,15:41:27,Kaveri ugt level,100,37.78,181461.68
18098,13/03/2024,15:21:28,Kaveri ugt level,100,40.46,194314.51
18099,13/03/2024,15:01:28,Kaveri ugt level,100,46.87,225093.66
18100,13/03/2024,14:41:28,Kaveri ugt level,100,51.76,248600.81
18101,13/03/2024,14:21:27,Kaveri ugt level,100,48.8,234395.05
18102,13/03/2024,14:01:28,Kaveri ugt level,100,47.54,228306.87
18103,13/03/2024,13:41:28,Kaveri ugt level,100,47.54,228306.87
18104,13/03/2024,13:21:28,Kaveri ugt level,100,48.59,233380.35
18105,13/03/2024,13:01:28,Kaveri ugt level,100,50.32,241667.05
18106,13/03/2024,12:41:28,Kaveri ugt level,100,50.39,242005.28
18107,13/03/2024,12:21:28,Kaveri ugt level,100,50.18,240990.58
18108,13/03/2024,12:01:28,Kaveri ugt level,100,54.79,263144.8
18109,13/03/2024,11:41:28,Kaveri ugt level,100,59.4,285299.02
18110,13/03/2024,11:21:28,Kaveri ugt level,100,63.31,304070.92
18111,13/03/2024,11:01:28,Kaveri ugt level,100,67.22,322842.82
18112,13/03/2024,10:41:28,Kaveri ugt level,100,70.7,339585.32
18113,13/03/2024,10:21:28,Kaveri ugt level,100,72.08,346180.86
18114,13/03/2024,10:01:29,Kaveri ugt level,100,69.93,335864.77
18115,13/03/2024,09:41:29,Kaveri ugt level,100,71.62,343982.35
18116,13/03/2024,09:21:39,Kaveri ugt level,100,71.62,343982.35
18117,13/03/2024,09:01:29,Kaveri ugt level,99,71.62,343982.35
18118,13/03/2024,08:41:29,Kaveri ugt level,100,71.62,343982.35
18119,13/03/2024,08:21:29,Kaveri ugt level,96,71.62,343982.35
18120,13/03/2024,08:01:29,Kaveri ugt level,98,71.62,343982.35
18121,13/03/2024,07:41:29,Kaveri ugt level,97,71.62,343982.35
18122,13/03/2024,07:21:29,Kaveri ugt level,95,71.55,343644.11
18123,13/03/2024,07:01:29,Kaveri ugt level,93,71.3,342460.3
18124,13/03/2024,06:41:29,Kaveri ugt level,96,70.95,340769.14
18125,13/03/2024,06:21:29,Kaveri ugt level,93,70.67,339416.21
18126,13/03/2024,06:01:38,Kaveri ugt level,92,69.44,333497.14
18127,13/03/2024,05:41:30,Kaveri ugt level,92,69.15,332144.21
18128,13/03/2024,05:21:29,Kaveri ugt level,94,68.8,330453.05
18129,13/03/2024,05:01:30,Kaveri ugt level,95,69.96,336033.88
18130,13/03/2024,04:41:29,Kaveri ugt level,92,70.85,340261.79
18131,13/03/2024,04:21:38,Kaveri ugt level,95,70.56,338908.86
18132,13/03/2024,04:01:30,Kaveri ugt level,93,70.18,337048.58
18133,13/03/2024,03:41:29,Kaveri ugt level,100,69.93,335864.77
18134,13/03/2024,03:21:30,Kaveri ugt level,95,69.79,335188.3
18135,13/03/2024,03:01:30,Kaveri ugt level,96,69.15,332144.21
18136,13/03/2024,02:41:30,Kaveri ugt level,94,66.44,319122.26
18137,13/03/2024,02:21:29,Kaveri ugt level,100,65.18,313034.08
18138,13/03/2024,02:01:30,Kaveri ugt level,93,63.7,305931.2
18139,13/03/2024,01:41:30,Kaveri ugt level,97,60.56,290879.86
18140,13/03/2024,01:21:30,Kaveri ugt level,99,57.64,276843.21
18141,13/03/2024,01:01:30,Kaveri ugt level,97,54.65,262468.34
18142,13/03/2024,00:41:31,Kaveri ugt level,97,51.62,247924.35
18143,13/03/2024,00:21:30,Kaveri ugt level,95,48.73,234056.82
18144,13/03/2024,00:01:31,Kaveri ugt level,95,47.64,228814.21
18145,12/03/2024,23:41:31,Kaveri ugt level,97,47.64,228814.21
18146,12/03/2024,23:21:31,Kaveri ugt level,97,47.64,228814.21
18147,12/03/2024,23:01:31,Kaveri ugt level,98,47.68,228983.33
18148,12/03/2024,22:41:31,Kaveri ugt level,99,47.68,228983.33
18149,12/03/2024,22:21:31,Kaveri ugt level,94,47.68,228983.33
18150,12/03/2024,22:01:31,Kaveri ugt level,97,47.92,230167.14
18151,12/03/2024,21:41:31,Kaveri ugt level,97,51.51,247417
18152,12/03/2024,21:21:32,Kaveri ugt level,97,51.69,248262.58
18153,12/03/2024,21:01:31,Kaveri ugt level,98,51.69,248262.58
18154,12/03/2024,20:41:31,Kaveri ugt level,98,51.69,248262.58
18155,12/03/2024,20:21:31,Kaveri ugt level,100,51.69,248262.58
18156,12/03/2024,20:01:32,Kaveri ugt level,98,54.01,259424.25
18157,12/03/2024,19:41:32,Kaveri ugt level,98,56.34,270585.92
18158,12/03/2024,19:21:32,Kaveri ugt level,98,58.52,281071.12
18159,12/03/2024,19:01:31,Kaveri ugt level,100,59.4,285299.02
18160,12/03/2024,18:41:33,Kaveri ugt level,99,59.4,285299.02
18161,12/03/2024,18:21:32,Kaveri ugt level,100,59.4,285299.02
18162,12/03/2024,18:01:32,Kaveri ugt level,98,59.37,285129.91
18163,12/03/2024,17:41:32,Kaveri ugt level,100,59.37,285129.91
18164,12/03/2024,17:21:31,Kaveri ugt level,100,59.37,285129.91
18165,12/03/2024,17:01:32,Kaveri ugt level,97,59.4,285299.02
18166,12/03/2024,16:41:32,Kaveri ugt level,97,59.33,284960.79
18167,12/03/2024,16:21:32,Kaveri ugt level,98,59.08,283776.98
18168,12/03/2024,16:01:32,Kaveri ugt level,98,56.09,269402.1
18169,12/03/2024,15:41:32,Kaveri ugt level,98,58.52,281071.12
18170,12/03/2024,15:21:32,Kaveri ugt level,98,60.67,291387.21
18171,12/03/2024,15:01:32,Kaveri ugt level,100,62.71,301195.95
18172,12/03/2024,14:41:32,Kaveri ugt level,100,64.82,311342.92
18173,12/03/2024,14:21:33,Kaveri ugt level,100,64.79,311173.8
18174,12/03/2024,14:01:32,Kaveri ugt level,100,64.65,310497.34
18175,12/03/2024,13:41:32,Kaveri ugt level,100,62.01,297813.62
18176,12/03/2024,13:21:32,Kaveri ugt level,100,62.43,299843.02
18177,12/03/2024,13:01:32,Kaveri ugt level,100,63.31,304070.92
18178,12/03/2024,12:41:33,Kaveri ugt level,100,64.37,309144.41
18179,12/03/2024,12:21:33,Kaveri ugt level,100,65.53,314725.24
18180,12/03/2024,12:01:33,Kaveri ugt level,100,65.39,314048.78
18181,12/03/2024,11:41:33,Kaveri ugt level,100,62.85,301872.41
18182,12/03/2024,11:21:31,Kaveri ugt level,100,60.95,292740.14
18183,12/03/2024,11:01:33,Kaveri ugt level,100,59.65,286482.84
18184,12/03/2024,10:41:33,Kaveri ugt level,100,59.61,286313.72
18185,12/03/2024,10:21:33,Kaveri ugt level,100,61.76,296629.81
18186,12/03/2024,10:01:33,Kaveri ugt level,100,65.81,316078.17
18187,12/03/2024,09:41:33,Kaveri ugt level,100,68.8,330453.05
18188,12/03/2024,09:21:33,Kaveri ugt level,100,68.8,330453.05
18189,12/03/2024,09:01:33,Kaveri ugt level,100,68.8,330453.05
18190,12/03/2024,08:41:33,Kaveri ugt level,98,68.8,330453.05
18191,12/03/2024,08:21:33,Kaveri ugt level,96,68.8,330453.05
18192,12/03/2024,08:01:33,Kaveri ugt level,95,68.77,330283.93
18193,12/03/2024,07:41:33,Kaveri ugt level,96,68.77,330283.93
18194,12/03/2024,07:21:33,Kaveri ugt level,94,68.77,330283.93
18195,12/03/2024,07:01:33,Kaveri ugt level,93,68.77,330283.93
18196,12/03/2024,06:41:34,Kaveri ugt level,97,68.38,328423.65
18197,12/03/2024,06:21:34,Kaveri ugt level,95,67.96,326394.26
18198,12/03/2024,06:01:33,Kaveri ugt level,100,67.04,321997.24
18199,12/03/2024,05:41:34,Kaveri ugt level,94,67.43,323857.52
18200,12/03/2024,05:21:34,Kaveri ugt level,94,70.67,339416.21
18201,12/03/2024,05:01:34,Kaveri ugt level,94,73.98,355313.13
18202,12/03/2024,04:41:35,Kaveri ugt level,94,76.83,369011.54
18203,12/03/2024,04:21:34,Kaveri ugt level,95,78.06,374930.61
18204,12/03/2024,04:01:34,Kaveri ugt level,95,80.77,387952.56
18205,12/03/2024,03:41:34,Kaveri ugt level,94,81.55,391673.11
18206,12/03/2024,03:21:34,Kaveri ugt level,94,83.7,401989.2
18207,12/03/2024,03:01:34,Kaveri ugt level,94,84.96,408077.38
18208,12/03/2024,02:41:34,Kaveri ugt level,95,83.1,399114.23
18209,12/03/2024,02:21:35,Kaveri ugt level,94,80.28,385584.93
18210,12/03/2024,02:01:35,Kaveri ugt level,95,75.95,364783.64
18211,12/03/2024,01:41:35,Kaveri ugt level,94,70.92,340600.02
18212,12/03/2024,01:21:35,Kaveri ugt level,94,66.37,318784.03
18213,12/03/2024,01:01:35,Kaveri ugt level,97,61.97,297644.51
18214,12/03/2024,00:41:35,Kaveri ugt level,94,57.99,278534.38
18215,12/03/2024,00:21:35,Kaveri ugt level,98,54.75,262975.69
18216,12/03/2024,00:01:36,Kaveri ugt level,98,51.41,246909.65
18217,11/03/2024,23:41:36,Kaveri ugt level,94,48.13,231181.84
18218,11/03/2024,23:21:35,Kaveri ugt level,94,44.68,214608.45
18219,11/03/2024,23:01:36,Kaveri ugt level,94,42.57,204461.48
18220,11/03/2024,22:41:36,Kaveri ugt level,95,42.57,204461.48
18221,11/03/2024,22:21:35,Kaveri ugt level,97,42.54,204292.37
18222,11/03/2024,22:01:35,Kaveri ugt level,100,42.54,204292.37
18223,11/03/2024,21:41:36,Kaveri ugt level,95,42.54,204292.37
18224,11/03/2024,21:21:36,Kaveri ugt level,98,42.54,204292.37
18225,11/03/2024,21:01:36,Kaveri ugt level,96,42.54,204292.37
18226,11/03/2024,20:41:36,Kaveri ugt level,95,42.54,204292.37
18227,11/03/2024,20:21:36,Kaveri ugt level,98,42.54,204292.37
18228,11/03/2024,20:01:35,Kaveri ugt level,96,44.75,214946.69
18229,11/03/2024,19:41:35,Kaveri ugt level,100,46.87,225093.66
18230,11/03/2024,19:21:35,Kaveri ugt level,96,48.35,232196.54
18231,11/03/2024,19:01:36,Kaveri ugt level,97,47.25,226953.94
18232,11/03/2024,18:41:37,Kaveri ugt level,96,48.63,233549.47
18233,11/03/2024,18:21:37,Kaveri ugt level,97,46.34,222556.92
18234,11/03/2024,18:01:36,Kaveri ugt level,97,43.59,209365.85
18235,11/03/2024,17:41:44,Kaveri ugt level,100,43.59,209365.85
18236,11/03/2024,17:21:36,Kaveri ugt level,96,43.59,209365.85
18237,11/03/2024,17:01:36,Kaveri ugt level,97,43.56,209196.74
18238,11/03/2024,16:41:36,Kaveri ugt level,98,42.46,203954.13
18239,11/03/2024,16:21:36,Kaveri ugt level,98,39.15,188057.21
18240,11/03/2024,16:01:36,Kaveri ugt level,100,40.14,192792.46
18241,11/03/2024,15:41:36,Kaveri ugt level,99,42.99,206490.88
18242,11/03/2024,15:21:36,Kaveri ugt level,100,45.14,216806.96
18243,11/03/2024,15:01:37,Kaveri ugt level,100,47.25,226953.94
18244,11/03/2024,14:41:36,Kaveri ugt level,100,48.73,234056.82
18245,11/03/2024,14:21:45,Kaveri ugt level,100,48.73,234056.82
18246,11/03/2024,14:01:37,Kaveri ugt level,100,48.73,234056.82
18247,11/03/2024,13:41:37,Kaveri ugt level,100,48.77,234225.93
18248,11/03/2024,13:21:37,Kaveri ugt level,100,48.8,234395.05
18249,11/03/2024,13:01:37,Kaveri ugt level,100,47.82,229659.8
18250,11/03/2024,12:41:37,Kaveri ugt level,100,44.19,212240.83
18251,11/03/2024,12:21:36,Kaveri ugt level,100,44.72,214777.57
18252,11/03/2024,12:01:37,Kaveri ugt level,100,46.06,221203.99
18253,11/03/2024,11:41:55,Kaveri ugt level,100,45.04,216299.62
18254,11/03/2024,11:21:37,Kaveri ugt level,100,44.3,212748.18
18255,11/03/2024,11:01:37,Kaveri ugt level,100,48.59,233380.35
18256,11/03/2024,10:41:37,Kaveri ugt level,100,52.64,252828.71
18257,11/03/2024,10:21:37,Kaveri ugt level,100,58.1,279041.73
18258,11/03/2024,10:01:37,Kaveri ugt level,100,63.45,304747.39
18259,11/03/2024,09:41:45,Kaveri ugt level,100,62.71,301195.95
18260,11/03/2024,09:21:37,Kaveri ugt level,100,62.15,298490.09
18261,11/03/2024,09:01:37,Kaveri ugt level,99,61.13,293585.72
18262,11/03/2024,08:41:37,Kaveri ugt level,100,59.96,288004.88
18263,11/03/2024,08:21:38,Kaveri ugt level,99,58.52,281071.12
18264,11/03/2024,08:01:38,Kaveri ugt level,98,57.25,274982.94
18265,11/03/2024,07:41:38,Kaveri ugt level,96,55.81,268049.17
18266,11/03/2024,07:21:38,Kaveri ugt level,99,54.51,261791.87
18267,11/03/2024,07:01:38,Kaveri ugt level,97,53.49,256887.5
18268,11/03/2024,06:41:38,Kaveri ugt level,94,52.36,251475.79
18269,11/03/2024,06:22:03,Kaveri ugt level,96,51.16,245725.83
18270,11/03/2024,06:01:38,Kaveri ugt level,97,50.18,240990.58
18271,11/03/2024,05:41:38,Kaveri ugt level,98,56.27,270247.68
18272,11/03/2024,05:21:38,Kaveri ugt level,95,63.42,304578.27
18273,11/03/2024,05:01:38,Kaveri ugt level,94,68.45,328761.89
18274,11/03/2024,04:41:38,Kaveri ugt level,100,69.72,334850.07
18275,11/03/2024,04:21:38,Kaveri ugt level,94,69.72,334850.07
18276,11/03/2024,04:01:38,Kaveri ugt level,95,69.72,334850.07
18277,11/03/2024,03:41:38,Kaveri ugt level,97,69.72,334850.07
18278,11/03/2024,03:21:39,Kaveri ugt level,96,69.72,334850.07
18279,11/03/2024,03:01:37,Kaveri ugt level,100,69.72,334850.07
18280,11/03/2024,02:41:38,Kaveri ugt level,100,69.72,334850.07
18281,11/03/2024,02:21:39,Kaveri ugt level,94,69.72,334850.07
18282,11/03/2024,02:01:39,Kaveri ugt level,95,69.72,334850.07
18283,11/03/2024,01:41:39,Kaveri ugt level,94,69.72,334850.07
18284,11/03/2024,01:21:48,Kaveri ugt level,98,69.72,334850.07
18285,11/03/2024,01:01:39,Kaveri ugt level,98,69.68,334680.95
18286,11/03/2024,00:41:39,Kaveri ugt level,97,69.68,334680.95
18287,11/03/2024,00:21:39,Kaveri ugt level,96,69.68,334680.95
18288,11/03/2024,00:01:39,Kaveri ugt level,97,69.68,334680.95
18289,10/03/2024,23:41:39,Kaveri ugt level,94,69.72,334850.07
18290,10/03/2024,23:21:39,Kaveri ugt level,94,69.72,334850.07
18291,10/03/2024,23:01:39,Kaveri ugt level,100,69.72,334850.07
18292,10/03/2024,22:41:40,Kaveri ugt level,98,69.68,334680.95
18293,10/03/2024,22:21:40,Kaveri ugt level,98,69.68,334680.95
18294,10/03/2024,22:01:40,Kaveri ugt level,100,69.68,334680.95
18295,10/03/2024,21:41:40,Kaveri ugt level,98,69.68,334680.95
18296,10/03/2024,21:21:40,Kaveri ugt level,98,69.68,334680.95
18297,10/03/2024,21:01:40,Kaveri ugt level,100,69.68,334680.95
18298,10/03/2024,20:41:40,Kaveri ugt level,98,69.68,334680.95
18299,10/03/2024,20:21:40,Kaveri ugt level,98,69.68,334680.95
18300,10/03/2024,20:01:40,Kaveri ugt level,97,71.76,344658.81
18301,10/03/2024,19:41:41,Kaveri ugt level,98,76.41,366982.15
18302,10/03/2024,19:21:40,Kaveri ugt level,98,79.79,383217.3
18303,10/03/2024,19:01:40,Kaveri ugt level,99,81.55,391673.11
18304,10/03/2024,18:41:40,Kaveri ugt level,100,82.57,396577.48
18305,10/03/2024,18:21:40,Kaveri ugt level,98,81.69,392349.58
18306,10/03/2024,18:01:41,Kaveri ugt level,100,80.81,388121.67
